Unique_ID,Department,Number,Title,Credits,Description
edpy-3960,edpy,3960,Honors Reading,1-3 Credit Hours.,"Prerequisite: admission to Honors Program. May be repeated; maximum credit six hours. Provides students with the opportunity to develop an appropriate body of reading materials on topics not covered in detail in routine coursework. Students will be obliged to assume the primary initiative in selecting the topic, compiling the bibliography and completing the reading, and will report their progress in weekly sessions to their instructor. Credit will be given only after an intensive oral examination. (Irreg.)"
edpy-3970,edpy,3970,Honors Seminar,1-3 Credit Hours.,Prerequisite: admission to Honors Program. May be repeated; maximum credit six hours. Covers variable subjects in education with in-depth studies of issues not covered in the standard course offerings. (Irreg.)
edpy-3980,edpy,3980,Honors Research,1-3 Credit Hours.,Prerequisite: admission to Honors Program. May be repeated; maximum credit six hours. Provides an opportunity for honors students to work on a special project under the guidance of a professor in the student's major area of study. (Irreg.)
edpy-3990,edpy,3990,Independent Study,1-3 Credit Hours.,"1 to 3 hours. Prerequisite: one course in general area to be studied; permission of instructor and department. May be repeated; maximum credit six hours. Contracted independent study for topic not currently offered in regularly scheduled courses. (F, Sp)"
edpy-4413,edpy,4413,Introduction to Counseling,3 Credit Hours.,Prerequisite: senior standing or permission of instructor. Development of the counseling and guidance profession. Various approaches and techniques employed in counseling. Work of the counselor in various settings. Introduction to basic theoretical and philosophical positions in counseling and guidance.
edpy-4493,edpy,4493,Family Psychology,3 Credit Hours.,"(Slashlisted withEDPY 5493) Prerequisites:PSY 1113and junior or senior standing, or permission of instructor. Examine relationships in families from a psychological perspective including issues such as attachment, intimacy, communication, conflict, and cultural considerations. In addition, a variety of family forms and challenges will be presented. The primary focus will be on healthy family functioning within a multicultural world. No student may earn credit for both 4493 and 5493. (Sp)"
edpy-4960,edpy,4960,Directed Readings in Education,1-4 Credit Hours.,1 to 4 hours. Prerequisite: good standing in University; permission of instructor and dean. May be repeated; maximum credit four hours. Designed for upper-division students preparing to teach who need opportunity to study a specific problem in greater depth than formal course content permits. (Irreg.)
edpy-4970,edpy,4970,Special Topics/Seminar,1-3 Credit Hours.,1 to 3 hours. Prerequisite: senior standing or permission of instructor. May be repeated with change of content; maximum credit nine hours. Special topics or seminar course for content not currently offered in regularly scheduled courses. May include library and/or laboratory research and field projects. (Irreg.)
edpy-4980,edpy,4980,Practicum in Educational Psychology,1-3 Credit Hours.,1 to 3 hours. Prerequisite: nine hours of education courses. Provides field-type experience under faculty supervision and is designed to introduce the student to the practical application of theory within an environment in which professional practice takes place. (Irreg.)
edpy-4990,edpy,4990,Special Problems in Education,1-4 Credit Hours.,1 to 4 hours. Prerequisite: permission of instructor. May be repeated with change of title and subject. Variable as to subject and credit for areas of specialty and/or interest not otherwise provided in the standard offering of courses. (Irreg.)
edpy-5234,edpy,5234,Individual Intelligence Testing,4 Credit Hours.,"Prerequisite: admission to Community Counseling, M.Ed. program or Counseling Psychology, Ph.D. program, or permission of instructor. Classroom experience dealing with the rationale, purpose, and ethics involved in individual intelligence testing, plus laboratory experience in the administration, scoring, and interpretation of the Stanford-Binet and Wechsler scales with an emphasis on the Wechsler scales. (Sp)"
edpy-5253,edpy,5253,Personality Assessment,3 Credit Hours.,"Prerequisite: admission to Community Counseling, M.Ed. program or Counseling Psychology, Ph.D. program, or permission of instructor. Theories of personality testing and of personality. Students will acquire the skills requisite to administer a variety of personality tests used in community agencies ad be able to interpret and write reports on findings. (F)"
edpy-5293,edpy,5293,Psychoneuropharmacology,3 Credit Hours.,"Prerequisite: admission to Community Counseling, M.Ed. program or Counseling Psychology, Ph.D. program, or permission of instructor. Focuses on two aspects of psychoneuropharmacology: (a) relevant neurobiological topics ranging from receptor functioning to the actions of neural mechanisms thought to produce phenomena such as fear and anxiety, mood disorders, and so on; and (b) the application of psychopharmacological tools, including pharmacodynamics and pharmacokinetics, in treating mental disorders. Diagnosis as it relates to treatment with psychotropic medications; general psychodynamics, effects, and side effects of the major medications will be explored. Pharmacodynamics and pharmacokinetics in racially and ethnically diverse populations will be discussed. (Irreg.)"
edpy-5463,edpy,5463,Multicultural Counseling,3 Credit Hours.,"Prerequisite: admission to Community Counseling, M.Ed. program or Counseling Psychology, Ph.D. program. Consideration of the effects of cultural, ethnic, and/or language differences between counselor and counselee in the helping process. Sensitization to minority cultural values. Methods for enhancing multicultural communication. (F)"
edpy-5493,edpy,5493,Family Psychology,3 Credit Hours.,"(Slashlisted withEDPY 4493) Prerequisite: major in Community Counseling, graduate standing. Examine relationships in families from a psychological perspective including issues such as attachment, intimacy, communication, conflict, and cultural considerations. In addition, a variety of family forms and challenges will be presented. The primary focus will be on healthy family functioning within a multicultural world. No student may earn credit for both 4493 and 5493.(Sp)"
edpy-5940,edpy,5940,Field Studies in Education,1-4 Credit Hours.,"1 to 4 hours. Prerequisite: 12 hours of education. May be repeated with change of subject matter; maximum credit eight hours. Practical problems in education as defined by members of the classes. Typical topics: defining educational objectives, relating school programs to established objectives, developing teaching-learning aids, organization for participation in developing and evaluating instructional programs, using community resources for learning, improving evaluation procedure. (Irreg.)"
